id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
1328,sving styrbord, Svinstyrbord,2.25,0.16773763054516166,0.07455005802007185
1329,I N T E R V E N S J O N, I ante er RV en ass jod uan.,7.0,0.16773763054516166,0.02396251864930881
1330,"Undertegnedes mening er at ved bruk av midlertidig kjøreadkomst, kan bygging av skolen starte umiddelbart og permanent kjøreadkomst utredes parallelt med byggingen."," Undertegnende meningen er at ved bruk av midlertidig kjøretadkomst kan bygging av skolen starte umiddelbart, og permanent kjørretadkommst utredes parallelt med byggingen.",10.75,0.16773763054516166,0.015603500515828992
1331,hvordan hvordan hvordan," Hvordan, hvordan, HORDAN?",3.75,0.16773763054516166,0.04473003481204311
1332,Unge kvinner kan nok føle seg plaget på kveldstid., Unge kvinner kan nok føle seg plaget på kværestid.,4.2509375,0.16773763054516166,0.039458973589981426
1333,femtifire tusen og femtifem, 54.055,4.2509375,0.16773763054516166,0.039458973589981426
1334,Verdifull tid går tapt når man ringer feil og havner hos politiet når man skal til brannvesenet., Verdifull tid går tapp når man ringer feil og havner hos politiet når man skal til brandvesenet.,10.5,0.16773763054516166,0.01597501243287254
1335,Subsidiene må brukes på å skape personlige filmuttrykk., Subsiden må brukes på å skape personlig filmtrykk.,5.0,0.16773763054516166,0.03354752610903233
1336,Stykket henter sitt stoff fra en gresk myte og følger tragediens konvensjoner til punkt og prikke.\Punktum, Stykke henter sitt stoff fra en gresk myte og følger tragediens konversjoner til punkt og prikke.,7.5,0.16773763054516166,0.022365017406021554
1337,"Hvilke musikere som kommer, er ennå ikke bekreftet.", Hvilke musikere som kommer er enda ikke bekreftet.,5.75,0.16773763054516166,0.02917176183394116
1338,"Hvilke musikere som kommer, er ennå ikke bekreftet.", Hvilke musikere som kommer er enda ikke bekreftet.,4.5,0.16773763054516166,0.037275029010035925
1339,"Prinsippet er nærkontakt, ikke fjernstyring."," Princippet er nærkontakt, ikke fjernstyring.",5.0,0.16773763054516166,0.03354752610903233
1340,Han sier også at det er første gang det er inngått en slik avtale i vår del av verden., Han sier også at det er første gang det har inngått en slik avtale i vår del av verden.,8.5,0.16773763054516166,0.01973383888766608
1341,Tilbake ett avsnitt, Tilbake at avsnitt.,3.5,0.16773763054516166,0.04792503729861762
1342,vitne vitne vitne," Vittne, vittne.",3.75,0.16773763054516166,0.04473003481204311
1343,sytten tusen ett hundre og sekstifem, 17.165,4.75,0.16773763054516166,0.03531318537792877
1344,åtte   en   en   en   sekstitre   sju hundre og tre, 8-1-1 63 703,6.5,0.14233568735653535,0.02189779805485159
1345,Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene., Jeg sender ofte en tanke til dem av oss som ikkje kan følge sjølv de enkleste av rådene.,7.0,0.14233568735653535,0.02033366962236219
1346,Havet skyller inn over alle strender slik skjebnens bølger slår mot ethvert liv.," Haveskiller innenover alle steiner, slik skjevnens bølger, slår mot et vert livet.",7.25,0.14233568735653535,0.019632508600901426
1347,"Etter videregående skole utdannet hun seg til ingeniør innenfor data, senere tok hun treårig økonomisk utdannelse."," Etter videregående skole utdannet hun seg til ingeniør innfor data, senere tok hun treårig økonomisk utdannelse.",9.75,0.14233568735653535,0.014598532036567727
1348,Han trivdes svært godt i lærerjobben og hadde ingen planer om å slutte.\Punktum, Han trivde svært godt i lærjobben og hadde ingen planer om å slutte.,6.5,0.14233568735653535,0.02189779805485159
1349,N O B E L P R I S V I N N E R, n-o-b-e-l-p-r-i-s-v-i n-n-e r,9.75,0.14233568735653535,0.014598532036567727
1350,Hun anser brakken som en nødløsning i påvente av en permanent paviljong.\Punktum, Hun anser brakken som en nødløsning i påventet av en permanent pavillon.,6.75,0.14233568735653535,0.021086768497264496
1351,Det var heller ikke fritt for at hun hadde litt hjemlengsel., Det var heller ikke fritt for at hun hadde litt hjemlengsel.,5.0,0.14233568735653535,0.02846713747130707
1352,Følgende avsnitt, Følgende avsnitt.,2.75,0.14233568735653535,0.05175843176601285
1353,to   en   sju   fem   åttito   to hundre og sju, 217 582 270,4.5,0.14233568735653535,0.03163015274589674
1354,"De fem som virket best kvalifisert, ble i tur og orden med på en ukes test i fjellheimen.", De fem som vikket best kvalifisert ble tur og orden med på en ukes test i Fjellheimen.,7.25,0.14233568735653535,0.019632508600901426
1355,fire tusen ni hundre og sekstiåtte, 4968,3.75,0.14233568735653535,0.03795618329507609
1356,Han forteller at det er noe helt spesielt med denne gruppen., Han forteller at det er noe helt spesielt med denne gruppen.,6.0,0.14233568735653535,0.023722614559422556
1357,Marker andre avsnitt, Markér andre avsnitt.,2.25,0.14233568735653535,0.06326030549179348
1358,gå inn der, Gå inn der.,2.5,0.14233568735653535,0.05693427494261414
1359,Bytt til Word, Bistill world.,1.75,0.14233568735653535,0.08133467848944877
1360,sju   en   fire   seks   tjueen   fem hundre og åttini, 714-621-589,5.75,0.12255845341132954,0.021314513636752963
1361,Hun mener festekontrakten bare skulle være en formalitet., Hun mener festekontrakten bare skulle være en formalitet.,6.5,0.12255845341132954,0.01885514667866608
1362,Mitt eneste mål er å skrive godt., Mitt enste mål er å skrive godt.,5.25,0.12255845341132954,0.023344467316443723
1363,kunnskap kunnskap kunnskap," KUNNSCAP, KUNSCAP KUNNSKAP",3.5,0.12255845341132954,0.03501670097466558
1364,Mastrevik, Mastrivik,3.0,0.12255845341132954,0.04085281780377651
1365,Lagre endringer, Lagreendringer,5.0,0.12255845341132954,0.024511690682265906
1366,åttifem tusen tre hundre og tjuetre, 85323,4.75,0.12255845341132954,0.025801779665543062
1367,åpne det, Åpne det.,2.25,0.12255845341132954,0.05447042373836868
1368,I fjor ble han kretsmester i langrenn.\Punktum, I fjor ble han kretsmester i Langrenn.,4.5,0.12255845341132954,0.02723521186918434
1369,pil opp, Pil opp.,4.0,0.12255845341132954,0.030639613352832384
1370,Flere funksjonshemmede vil etterhvert kunne få diagnose., Flere funksjonshemmende vil etter hvert kunne få diagnose.,5.25,0.12255845341132954,0.023344467316443723
1371,Ingenting bringer ham ut av fatning., Ingenting bringer han ut av fatning.,4.75,0.12255845341132954,0.025801779665543062
1372,Disse styremedlemmer utpeker selv sine respektive personlige varamenn., Disse styremedlemmer utpeker selv sine respektive personlige varer.,6.0,0.12255845341132954,0.020426408901888255
1373,Stor forbokstav på første ord i tredje avsnitt, Stor fåbokstav på første ord i tredje avsnitt.,5.0,0.12255845341132954,0.024511690682265906
1374,"Når man setter opp en sak under orientering, er det fordi man ikke akter å fatte vedtak."," Når man setter opp ein sak under orientering, er det fordi ein ikkje aktar å fatte vedtak.",8.5,0.12255845341132954,0.014418641577803475
1375,kortere kortere kortere," KORTERE, KORTERO, KORTERO",5.0,0.12255845341132954,0.024511690682265906
1376,tjuefire tusen tre hundre og femtiåtte, 24 358,4.75,0.1259585513616912,0.026517589760356043
1377,organisere organisere organisere," Organisere, organisere...",4.75,0.1259585513616912,0.026517589760356043
1378,fire   fire   fire   åtte   tjuefire   to hundre og nitten, 4 4 4 8 24 219,6.0,0.1259585513616912,0.0209930918936152
1379,førtien tusen fire hundre og to, 41 402,4.0,0.1259585513616912,0.0314896378404228
1380,"Tema er søskensjalusi,\Komma og her får den umulige ungen ta til motmæle.\Punktum"," Tema er søskensjalousi, og her får den umulige ungen ta til motmele.",7.0,0.1259585513616912,0.017994078765955886
1381,info, Info.,4.5,0.1259585513616912,0.027990789191486936
1382,Arnavik, Arnevik.,3.0,0.1259585513616912,0.0419861837872304
1383,Sjusjøen, Sjøsjønn.,2.5,0.1259585513616912,0.05038342054467648
1384,Høyrejuster dette, Jeg registrerer dette.,3.5,0.1259585513616912,0.03598815753191177
1385,lett lett lett," lett, lett, nett",4.0,0.1259585513616912,0.0314896378404228
1386,K A R D E M O M M E, K-A-R-D-E-M-O-M M-E,5.25,0.1259585513616912,0.023992105021274517
1387,Han synes det er vanskelig å bruke boligkontoret eller sosialkontoret., Han syntes det vanskelig å bruke boligkontoret eller sosialkontore.,7.0,0.1259585513616912,0.017994078765955886
1388,Klubben har tatt opp saken med flere instanser for å få et klart svar på hva loven sier., Klubben har tatt opp saken med flere instanser for å få et klart svar på hva loven sier.,6.0,0.1259585513616912,0.0209930918936152
1389,"Han var aktiv som kunstner hele livet,\Komma ofte midt oppe i en hektisk tilværelse.\Punktum"," Han var aktiv som kunstner hele livet, kommer, ofte mitt opp i en hektisk tilværelse, punktum.",6.0,0.1259585513616912,0.0209930918936152
1390,ba ba ba," BÅ, BÆ, BÖ",4.2509375,0.1259585513616912,0.029630770003485397
1391,"De spiller en avansert form for rock som krever sitt av musikerne, men her er det publikum som gir klart mest."," De spiller en avansert form for rock som krever sikt av musikerne, men her er det publikum som gir klart mest.",8.5,0.1259585513616912,0.014818653101375437
1392,"Går det an å flytte noe ut, gjør vi det."," Går det an å flytte noe ut, gjør vi det.",5.25,0.1273153874790296,0.02425054999600564
1393,"Det gigantiske arrangementet med folkloreinnslag, kunst og fantastisk underholdning imponerte stort."," Det gigantiske arrangementet med folkloreinslag, kunst og fantastisk underholdning imponerte stort.",9.0,0.1273153874790296,0.014146154164336622
1394,Linesøya, Ligne sier,3.5,0.1273153874790296,0.03637582499400845
1395,Sørburøy, Serburet,2.75,0.1273153874790296,0.04629650453782894
1396,en   en   fem   fem   tjuefem   ett hundre og sekstifem, Nettopp.,0.25,0.1273153874790296,0.5092615499161184
1397,"Han liker seg utrolig godt,\Komma selv om det ikke er så mye mat å få som han kanskje hadde forventet.\Punktum"," Han liker seg utrolig godt, kommer, selv om det ikke er så mye mat og få som han kanskje hadde forventet.",10.75,0.1273153874790296,0.011843291858514382
1398,Cathrin Opdal, Katrine Oppdal,2.75,0.1273153874790296,0.04629650453782894
1399,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper., Maleries integritet søkes i dette spesifikke og essensielle egenskaper.,6.0,0.1273153874790296,0.021219231246504933
1400,kulturliv kulturliv kulturliv," KULTURLIV, KULTROLIV,",3.5,0.1273153874790296,0.03637582499400845
1401,Fridtjof Karlstad," Fritt, du. Kals da.",4.0,0.1273153874790296,0.0318288468697574
1402,førtito tusen seks hundre og sekstini, 42.669,4.5,0.1273153874790296,0.028292308328673244
1403,fem   to   fire   åtte   fjorten   sju hundre og nittien, 5 2 4 8 14 791,6.0,0.1273153874790296,0.021219231246504933
1404,"Flere av sangene er skrevet for mange år siden, og er preget av det.", Flere av sangene er skrive for mange år siden og er preget av det.,5.75,0.1273153874790296,0.022141806518092104
1405,"Når dette så er foretatt, må man sette dette i sammenheng med alle de andre elevers ønsker."," Når dette så er foretatt, må man sette dette i sammenheng med alle de andre elevers ønsker.",6.25,0.1273153874790296,0.020370461996644735
1406,Det var flott at trafikken tok hensyn til at kranbilen måtte stå delvis ute i krysset under brannen., Det var flott at trafikken tok hensyn til at kranbilen måtte stå delvis ute i krysset under branden.,7.25,0.1273153874790296,0.017560743100555807
1407,tilgang tilgang tilgang," Tilgeng, tilgeng!",4.2509375,0.1273153874790296,0.029949955152017548
1408,fem   fire   åtte   en   syttien   tre hundre og en, 5481 71301,5.25,0.1306934700696729,0.02489399429898532
1409,På denne måten unngår vi at noen ender som gjeldsofre.\Punktum, På denne måten unngår vi at noen ender som gjeldsoffret.,5.75,0.1306934700696729,0.022729299142551812
1410,Mytene om tusser og troll levde i beste velgående til langt inn i forrige århundre., Mytene om tuser og troll levde i beste velgående til langt inn i forrige århundre.,6.5,0.1306934700696729,0.0201066877030266
1411,I det restaurerte tre etasjer høye museet har ildsjelene samlet og satt sammen en spennende utstilling.\Punktum, I det restaurerte treetasjahøyemuseet har ildsjælene samlet og satt sammen en spennende utstilling.,8.25,0.1306934700696729,0.01584163273571793
1412,Idéene rundt et operahus har begynt å få urealistiske dimensjoner.\Punktum, Ideene rundt et operahus har begynt å få urealistiske dimensjoner.,7.5,0.1306934700696729,0.017425796009289722
1413,Vis utskriftsformat, Vis utskripsformat.,3.75,0.1306934700696729,0.034851592018579444
1414,"I mange tilfeller har forsinkelsene blitt permanente,\Komma de er blitt til oppholdstillatelser.\Punktum"," I mange tilfeller har forsinkelsene blitt permanente, de er blitt til oppholdsillalser.",8.5,0.1306934700696729,0.015375702361137989
1415,"Hans samlede verker er oversatt til kinesisk,\Komma og hans skuespill blir ofte oppført.\Punktum"," Han samlede verker er oversatt i kinesisk, og hans skuespill blir ofte oppført.",8.7509375,0.1306934700696729,0.014934796422631624
1416,Det er heller ingen umiddelbare planer om å harmonisere dem., Det er heller ingen numidelbare planer om å harmonisere dem.,7.75,0.1306934700696729,0.01686367355737715
1417,Møtet med det nye går best når vi har en trygg forankring i oss selv., Møte med det nye går best når vi har en trygg forankring i oss selv.,4.75,0.1306934700696729,0.027514414751510088
1418,"Mye har vært gjort og gjøres av stat,\Komma fylke og kommune.\Punktum"," Mye har vært gjort og gjøres av stat, fylke og kommune.",7.75,0.1306934700696729,0.01686367355737715
1419,Endre dette til punktmerking, Endre dette til punktmerking.,4.0,0.1306934700696729,0.03267336751741823
1420,tett tett tett," Tett, tett, TETT!",3.5,0.1306934700696729,0.037340991448477974
1421,I kveld spiller de i byen., I kveld spiller de i byen.,5.5,0.1306934700696729,0.02376244910357689
1422,åttien tusen to hundre og sytti, 81 270,4.0,0.1306934700696729,0.03267336751741823
1423,L Y T T E R N E, L-Y-T-T E-R-N-E,6.0,0.1306934700696729,0.02178224501161215
1424,Jeg tror norske interesser vil komme inn., Jeg tror norske interesser vil komme inn.,5.75,0.1637520509539172,0.028478617557202993
1425,Dette kommer til å bli mer og mer populært.\Punktum, Dette kommer til å bli mer og mer populært.,4.0,0.1637520509539172,0.0409380127384793
1426,andelen andelen andelen," Andelen, andelen, ANDELEN",4.2509375,0.1637520509539172,0.03852139697511836
1427,"Alle tre musikerne er klassisk skolerte,\Komma hvor finslipingen og utviklingen av teknikken følger en over tre hundre år gammel tradisjon.\Punktum"," Alle tre musikerne er klassisk skolerte, hvor finslippingen og utviklingen av teknikken følger 1 over 300 år gammel tradisjon.",10.5,0.1637520509539172,0.01559543342418259
1428,Neste morgen var væsken tilnærmet klar., Neste morgen var væsken tilnærmet klar.,4.75,0.1637520509539172,0.03447411599029836
1429,Vi vil til neste vinter undersøke forurensingen i området., Vi vil til neste vinter undersøke forurensingen i området.,6.25,0.1637520509539172,0.026200328152626753
1430,ved ved ved," V, V, W.",3.25,0.1637520509539172,0.05038524644735914
1431,vanlige vanlige vanlige," Vanlige, vanlige vanlinge",3.25,0.1637520509539172,0.05038524644735914
1432,Problemet er imidlertid at jeg ikke ordentlig forstår hva hennes kommentar tilfører av ny informasjon., Problemet er at militætet ikke ordentlig forstår hva hennes kommentar tilfører av ny informasjon.,7.5,0.1637520509539172,0.02183360679385563
1433,"Undertegnedes mening er at ved bruk av midlertidig kjøreadkomst, kan bygging av skolen starte umiddelbart og permanent kjøreadkomst utredes parallelt med byggingen.", Undertegnetes mening er at ved bruk av midlertidig kjøretadkomst kan bygging av skolen starte umiddelbart og permanent kjørretadkommst utredes parallelt med byggingen.,12.25,0.1637520509539172,0.013367514363585077
1434,I kveld forteller han historien som satte spor i karrièren., I kveld forteller han historien som satte spor i karrieren.,5.5,0.1637520509539172,0.029773100173439492
1435,Lagre dokumentet, Lagre dokumenter,2.75,0.1637520509539172,0.059546200346878984
1436,Hans direkte form og spissformuleringer ble verdsatt., Hans direkte form- og spissformuleringer ble verdsatt.,9.25,0.1637520509539172,0.017702924427450507
1437,Motstanderne mener likevel at de vant en halv seier i går., Motstanderne mener likevel at de vant en halv seier i går.,5.5,0.1637520509539172,0.029773100173439492
1438,Samtidig har utredningen vyer som kan utvikle loven videre og gi bedre løsninger for flere., Samtidig har utredningen yder som kan utvikle loven videre og gi bedre løsninger for flere.,8.7509375,0.1637520509539172,0.01871251519667661
1439,Klipp ut, Klipp ut.,3.5,0.1637520509539172,0.04678630027254777
1440,U R E T T M E S S I G, U-R-E-T-T M-E S-S-I-G,5.25,0.12720390362665057,0.024229314976504872
1441,Den enorme stranden krymper til en smal glinsende stripe mellom det grønne og det blå., Denne enorme stranden krymper til en smal glinsende stripe mellom det grønne og det blå.,5.5,0.12720390362665057,0.02312798247757283
1442,Tone får ikke rost deres innlevelsesevne godt nok., Tone får ikke rost deres innlevelsesevne godt nok.,5.25,0.12720390362665057,0.024229314976504872
1443,"Gullgraving dreier seg nemlig om hardt arbeid, og kun billig arbeidskraft gjør det lønnsomt."," Guldgraving dreier seg nemlig om hardt arbeid, og kun billig arbeidskraft gjør det lønnsamt.",8.7509375,0.12720390362665057,0.014536031553950715
1444,M O T O R V E I E N, M-O-T-O R-V-E-I-E N,7.5,0.12720390362665057,0.01696052048355341
1445,men men men," Men, men, men.",2.0,0.12720390362665057,0.06360195181332529
1446,Hun skal på jakt i høst.\Punktum, Hun skal på jakt i høst.,4.75,0.12720390362665057,0.026779769184558017
1447,Dette kan føre til at hele menneskets stamtre må tegnes på nytt., Dette kan føre til at hele menneskets stamtre må tegnes på nytt.,4.0,0.12720390362665057,0.03180097590666264
1448,Det finnes imidlertid ikke noen absolutte grenser for hva som er virkelig effektiv og mindre effektiv behandling., Det finnes i midlertid ikke noen absolute grenser for hva som er virkelig effektiv og mindre effektive behandling.,6.75,0.12720390362665057,0.01884502275950379
1449,Det skal være en av grunnene til at andre land ikke har gått med på den franske planen., Det skal være en av grunnene til at andre land ikke har gått med på den franske planen.,7.5,0.12720390362665057,0.01696052048355341
1450,Opprett ny fil, Opprett ny fil.,5.5,0.12720390362665057,0.02312798247757283
1451,"Jo mer detaljrik kunnskap,\Komma jo bedre.\Punktum"," Jo mer detaljeri kunnskap kommer, jo bedre punktum.",5.75,0.12720390362665057,0.022122418022026188
1452,M O T O R S Y K K E L E N, Am ut ur as i ko ko e ale an.,8.0,0.12720390362665057,0.01590048795333132
1453,Det er en prosess som foregår i unaturlig høyt tempo., Det er en prosess som foregår i unaturlig høyt tempo.,8.5,0.12720390362665057,0.014965165132547127
1454,"Ja, noen ganger virker det som om han synes det er en direkte fordel."," Ja, noen ganger verker det som ansynes det, et direkte fordel.",5.0,0.12720390362665057,0.025440780725330115
1455,Tidspresset og den lave beredskapen krever absolutt topp ytelse til enhver tid., Tidspresse og den lave beredskapen krever absolut toppytelse til en hver tid.,7.75,0.12720390362665057,0.016413406919567816
1456,Diplomatiske observatører spekulerer på at energimangel har ført til at sinkproduksjonen er brutt sammen.\Punktum, Diplomatiske observatører spekulerer på at energimangel har ført til at sinkproduksjonen er brukt sammen.,11.75,0.16019746707752347,0.013633826985321146
1457,bytt mappe, Bitt mappe.,2.5,0.16019746707752347,0.06407898683100939
1458,studier studier studier," Studier, studier, Studier.",4.0,0.16019746707752347,0.04004936676938087
1459,Merk neste linje, Merk neste linje.,2.75,0.16019746707752347,0.058253624391826714
1460,S L U T T S P I L L, S.L.U.T.T S.P.I.L L,4.2509375,0.16019746707752347,0.037685208751604436
1461,"De som ikke vil, de skal.", Dette var det jeg ville skåle.,2.75,0.16019746707752347,0.058253624391826714
1462,Vi vil nok overraske dem som tror at vi ikke gjør annet enn å gjenta oss selv., Vi vil nok overraske dem som trur at vi ikkje gjer annait enn å gjenta oss selv.,7.0,0.16019746707752347,0.02288535243964621
1463,B L E K E, BLEKE,3.5,0.16019746707752347,0.04577070487929242
1464,Venstres bystyregruppe mener det er uakseptabelt at det kuttes i sosialhjelpsatsene og vil arbeide for å styrke velferdsprofilen i budsjettet., Venstre spystyregruppe mener det er uaksepabelt at det kuttes i sosialhjelpstatsene og vil arbeide for å styrke velferdsprofilen i budsjettet.,10.5,0.16019746707752347,0.015256901626430806
1465,Materielt sett har de hatt det særdeles godt., Materielt sett har de hatt det særdeles godt.,4.75,0.16019746707752347,0.03372578254263652
1466,Finn ord, Finn ord.,1.75,0.16019746707752347,0.09154140975858484
1467,"Bråta sier at det ikke skal være fare for nye ras, men at man ikke har noen garanti for dette."," Bråta sier at det ikke skal være far for nye ras, men at man ikke har noen garanti for dette.",7.5,0.16019746707752347,0.02135966227700313
1468,"Musikken er laget allerede, bildene til omslaget er ferdige fra studioene.", Musikken er laget allerede. Bildene til omslag er ferdige fra studioene.,8.5,0.16019746707752347,0.01884676083264982
1469,E M P I R I S K, EMP-IRISK,5.25,0.16019746707752347,0.030513803252861613
1470,Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn., Tiltak er populært både blant norske barn og barn med fremmed kulturell bakgrunn.,10.25,0.16019746707752347,0.015629021178294972
1471,modernismens modernismens modernismens," MUDERNISMENS, MUDernismens, Mudernismen.",5.0,0.16019746707752347,0.032039493415504695
1472,Røstlandet, Røstlandet.,3.25,0.12671445409068838,0.038989062797134884
1473,F I L O S O F, F-E-L-O-S-O F,4.5,0.12671445409068838,0.028158767575708527
1474,B O S A T T E, B-U-S-A-T-T,5.75,0.12671445409068838,0.02203729636359798
1475,"Safran er topp, gurkemeie gjør nytten."," Safranatopp, gurkmeier og nytten",5.5,0.12671445409068838,0.023038991652852434
1476,Trengereid, Trangride,2.5,0.12671445409068838,0.05068578163627535
1477,Filtvet, Filtvett.,2.25,0.12671445409068838,0.056317535151417054
1478,Merk neste linje, Hva er det for eneste du har?,4.0,0.12671445409068838,0.031678613522672094
1479,førtisju tusen ett hundre og syttitre, 47173,4.5,0.12671445409068838,0.028158767575708527
1480,Ansatte i stat og kommune har dessuten i hele sitt yrkesaktive liv betalt premie til sine pensjonskasser., Ansatte i stat og kommune hadde suten i hele sitt dyrkesaktige liv betalt premie til sine pensjonskasser.,9.5,0.12671445409068838,0.013338363588493513
1481,"Duoens akustiske musikk er tilbakelent,\Komma svingende og engasjert.\Punktum"," Duoens akustiske musikk er tilbakelendt, svingende og engasjert.",8.0,0.12671445409068838,0.015839306761336047
1482,Slik pleier det å gå med oss.\Punktum," Slik ble det å gå med oss, punktum.",4.2509375,0.12671445409068838,0.02980859024407872
1483,"Mannen som uttalte seg, sitter som styremedlem i vår bransjeforening.", Mannen som utalte seg sitter som styremerlem i vår brancheforening.,5.5,0.12671445409068838,0.023038991652852434
1484,Nå er den her igjen i all sin herlighet., Nå er den her igjen i all sin herlighet.,4.0,0.12671445409068838,0.031678613522672094
1485,nå nå nå," Nå, nå, nå.",5.0,0.12671445409068838,0.025342890818137676
1486,sikre sikre sikre," Sikkert, sikkert.",4.5,0.12671445409068838,0.028158767575708527
1487,Det kan virke helt overveldende ute ved havet når den salte skumsprøyten slår innover holmer og skjær., Det kan virke helt overveldende ute ved havet når den salte skumsprøyten slår innover Holmer og skjer.,8.5,0.12671445409068838,0.014907582834198633
1488,De ansatte frykter at det statlige eierskapet kan hindre bankene i å utvikle seg videre., De ansatte frykter at det statlige eierskapet kan hindre bankene i å utvikle seg videre.,8.0,0.1473252913565375,0.018415661419567186
1489,I går kveld avviste nemlig flertallet i byutviklingskomitéen utbyggingsplanene for området., I går kveld avviste nemlig flertallet i byutviklingskomiteen utbyggningsplanene for området.,10.0,0.1473252913565375,0.01473252913565375
1490,A N T Y D N I N G, A N T I D N I N G,6.5,0.1473252913565375,0.022665429439467307
1491,"Parasitter er ofte brukt til biologisk bekjempelse, men man må være uhyre forsiktig med å overføre insekter fra andre deler av verden."," Parasitter er ofte brukt til biologisk bekjempelse, men man må også være uhyre forsiktig med å overføre insekter fra andre deler av verden.",11.75,0.1473252913565375,0.012538322668641489
1492,åtte   tre   seks   tre   førti   fem hundre og tjuefem, 8 3 6 3 40 525,8.25,0.1473252913565375,0.017857611073519696
1493,tjueen tusen seks hundre og syttini, 21.679,5.0,0.1473252913565375,0.0294650582713075
1494,"Tilskyndet av sin fetter bestemmer faren seg for å ta hevn,\Komma og setter dermed i gang en kjede av tragiske hendelser.\Punktum"," Tilskyndet av sin fetter bestemmer faren seg for å ta hevn, komma og sette dermed i gang en kjede av tragiske hendelser.",12.5,0.1473252913565375,0.011786023308522998
1495,sekstifem tusen seks hundre og tjuesju, 65.000 kroner,4.0,0.1473252913565375,0.03683132283913437
1496,Biskopen vil ikke å uttale seg om saken før møtet., Biskopen vil ikke uttale seg om saken før møtet.,4.75,0.1473252913565375,0.03101585081190263
1497,Jagland har med andre ord begått det lille kunststykke å legge død hva som kunne blitt en konstruktiv debatt.\Punktum," Jarland har mannrobet godt et lille kunststykke å legge død, hva som kunne ha blitt en konstruktiv debatt.",8.5,0.1473252913565375,0.017332387218416175
1498,åtte   åtte   sju   to   nittifem   seks hundre og sekstini, 887 295 669,5.25,0.1473252913565375,0.028061960258388093
1499,Uthev de tre siste ordene, Uthev di tre siste ordne.,3.75,0.1473252913565375,0.03928674436174333
1500,Det er derfor ikke likegyldig om kommunen har en egen miljøvernrådgiver., Det er derfor ikke likelig om kommunen har en egen miljøvernrådgiver.,5.75,0.1473252913565375,0.025621789801136954
1501,Generelt er det altså tungt arbeide., Generelt er det altså tungt arbeidet.,3.75,0.1473252913565375,0.03928674436174333
1502,Det er skjedd en stor utvikling innenfor vev de siste årene., Her skjedde stor utvikling innenfor vev de siste årene.,4.5,0.1473252913565375,0.03273895363478611
1503,"Den som smittes, merker først ikke noe til viruset og risikerer dermed å føre smitten videre."," Den som smittes merker først ikke noe til viruset, og risikerer dermed å føre smitten videre.",10.75,0.1473252913565375,0.013704678265724418
1504,Blant annet ble reglene for tilleggspensjon og forsørgertillegg strammet inn.\Punktum, Blant annet blir reglene for tilleggsfansjon og forsørgetillegg strammet inn.,6.0,0.14290645567234606,0.023817742612057675
1505,Kursiver første ord i tredje avsnitt, Kurset ver første ord i tredje avsnitt.,3.75,0.14290645567234606,0.03810838817929228
1506,Et tyvetall foreldre møtte i går ettermiddag frem for å protestere mot det de karakteriserer som farlige lekeapparater i parken., Et tyvetall foreldre møtte i går ettermiddag frem for å protestere mot de de karakteriserer som farlige lekeapparater i parken.,8.0,0.14290645567234606,0.017863306959043257
1507,"Safran er topp, gurkemeie gjør nytten."," Safran er topp, gurkemeie gjør nytten.",5.5,0.14290645567234606,0.025982991940426556
1508,spol bakover, Spol bakover,5.0,0.14290645567234606,0.028581291134469212
1509,"De kan gi tillatelse til fylkesmannen, som fordeler tillatelsen når det behøves.", De kan gi tilatelse til fylkesmannen som fordeler tilatelsen når det behøves.,7.25,0.14290645567234606,0.01971123526515118
1510,I kveld forteller han historien som satte spor i karrièren., I kveld forteller han historien som satte spor i karrieren.,5.75,0.14290645567234606,0.02485329663866888
1511,"Det finnes ikke ledige stillingshjemler, ikke budsjett til å ansette flere folk."," Det finnes ikke ledige stillingshjemmler, ikke budsjett til å ansette flere folk.",7.5,0.14290645567234606,0.01905419408964614
1512,Berkåk, Bergkog.,2.25,0.14290645567234606,0.06351398029882047
1513,trettisju tusen ni hundre og syttito, 37.972.,4.5,0.14290645567234606,0.03175699014941023
1514,Jeg håper inderlig vi slipper slike tilstander., Jeg håper endelig vi slipper slike tilstander.,4.0,0.14290645567234606,0.035726613918086514
1515,Linje nummer åtte, LINJE NÅG 8,4.0,0.14290645567234606,0.035726613918086514
1516,femtini tusen og nittini, 59099,4.2509375,0.14290645567234606,0.03361763273921248
1517,B E S L A G L A, BSLA-GLA,4.0,0.14290645567234606,0.035726613918086514
1518,Lim inn, Lean in.,2.5,0.14290645567234606,0.057162582268938424
1519,Kursiver første ord i tredje avsnitt, Kurs i ver første ord i tredje avsnitt.,5.25,0.14290645567234606,0.02722027727092306
1520,"Hun ønsker ikke å gi lesere som sluntrer unna gulrot og fisk dårlig samvittighet,\Komma men håper å gi inspirasjon til et godt kosthold.\Punktum"," Hun ønsker ikke å gi leserne som slutter unna gulrot og fisk dårlig samvittighet. Kom om, men håper du gir inspirasjon til et godt kosthold.",9.0,0.15391654864652082,0.017101838738502313
1521,"Reklamen vet å benytte seg av mulige utskeielser, også det ekstreme."," Reklamen vet å benyttes av mulige utkjærelser, også det ekstreme.",7.0,0.15391654864652082,0.021988078378074403
