id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
1877,"Om vi blir syke en dag, så har vi i alle fall levd ordentlig underveis."," Om vi blir syke en dag, så har vi i alle fall levd ordentlig underveis.",4.75,0.13136067835148424,0.02765487965294405
1878,Stemningen var like nedtrykt som under flykatastrofen for nesten nøyaktig ett år siden., Stemningen var like nedtrykt som under flykatastrofen for nesten i akte i ett år siden.,6.5,0.13136067835148424,0.020209335130997576
1879,"I norrøn tid var genitiv i flittig bruk, og også akkusativ og dativ."," I norren tid var genetiv i flitt i bruk, og også akkusjativ og dativ.",6.5,0.13136067835148424,0.020209335130997576
1880,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tas hensyn til forhold som farlig skolevis, skolenes kapasitet og hvor elevens søsken måtte gå.",9.75,0.13136067835148424,0.013472890087331716
1881,Rognstad, Rondstad.,1.75,0.13136067835148424,0.0750632447722767
1882,S T R A M M E R E, S-T-R-A-M-M E-R E,7.0,0.13136067835148424,0.018765811193069176
1883,yrkesgrupper yrkesgrupper yrkesgrupper," Yrkesgrupper, yrkesgruper, yrgesgruper",4.5,0.13136067835148424,0.029191261855885386
1884,Faglig basert kontroll er bedre og lettere enn man tror.\Punktum, Faglig basert kontroll er bedre og lettere enn man tror.,5.5,0.13136067835148424,0.02388375970026986
1885,Det vil sende dem rett til bunns., Det vil sende dem rett tilbunns.,3.0,0.13136067835148424,0.04378689278382808
1886,Han påpeker at det er politikernes oppgave å prioritere hvordan knappe offentlige ressurser skal brukes., Han påpeker at det er politingerens oppgave å prioritere hvordan knappe offentlige ressurser skal brukes.,6.5,0.13136067835148424,0.020209335130997576
1887,noter, NOTER,2.0,0.13136067835148424,0.06568033917574212
1888,R O G E R S, R U G E R F,4.5,0.1229652235051617,0.027325605223369267
1889,spurte spurte spurte," Spurt deg, spurt deg!",4.0,0.1229652235051617,0.030741305876290426
1890,missiler, Missiler,3.0,0.1229652235051617,0.0409884078350539
1891,syttifem tusen sju hundre og sekstiåtte, 75 768,4.0,0.1229652235051617,0.030741305876290426
1892,Nå er den her igjen i all sin herlighet., Nå er den her igjen i all sin herlighet.,3.75,0.1229652235051617,0.03279072626804312
1893,Formater topptekst, Formater i topp-tekst.,4.0,0.1229652235051617,0.030741305876290426
1894,Eldre og barn har jo også behov for et kulturhus., Eldre og barn har jo også behov for et kulturhus.,6.5,0.1229652235051617,0.0189177266931018
1895,En innsats han har pleiet siden motehuset ble avviklet., En innsats han har pleiet siden Motehuset ble avviklet.,6.0,0.1229652235051617,0.02049420391752695
1896,Så det er i hvert fall muligheter for at serien kommer på video til høsten.\Punktum, Så det er i hvert fall muligheter for at se reinkommen på video til høsten.,6.75,0.1229652235051617,0.018217070148912846
1897,Skolearbeidet og leksene ser heller ikke ut til å spenne ben på de unge skuespillerne., Skolearbeidet og leksene ser heller ikke ut til å spenne ben på de unge skuespillerne.,7.0,0.1229652235051617,0.017566460500737385
1898,Vi må nok få i stand noen overgangsordninger for skjønnlitteraturen., Vi må nok få i stand noen overgangsoydninger for kjønnlitteraturen.,6.25,0.1229652235051617,0.01967443576082587
1899,femti tusen og syttito, 50.072,3.5,0.1229652235051617,0.03513292100147477
1900,Cornelia Engh, Cornelia Eng,2.5,0.1229652235051617,0.04918608940206468
1901,fire   en   fire   to   sekstifire   ett hundre og syttiåtte, 4 1 4 2 64 178,7.5,0.1229652235051617,0.01639536313402156
1902,Eiendommene i området antas å få betydelig verdiøkning ved en tunnelutbygging., Eiendommene i området antas å få betydelig verdigjøkning ved en tunnelutbygging.,7.5,0.1229652235051617,0.01639536313402156
1903,Hun er alltid meget merkbart til stede., Hun er alltid meget merkebart til stede.,4.75,0.1229652235051617,0.025887415474770886
1904,Juster høyremargen, Juster høyre magen.,4.0,0.13316572713665664,0.03329143178416416
1905,knapp tre, Knapp tre.,2.5,0.13316572713665664,0.053266290854662654
1906,"Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden."," Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden.",7.0,0.13316572713665664,0.019023675305236663
1907,venter venter venter," Venter, venter, ...",4.2509375,0.13316572713665664,0.03132620207581425
1908,Andre steder forlanger drosjesjåfører dobbel pris av desperate passasjerer som forsøker å komme seg unna., Andre steder forlanger drosjefører dobbelt pris av desperate passasjerer som forsøker å komme seg unna.,6.25,0.13316572713665664,0.02130651634186506
1909,Det er derfor ikke likegyldig om kommunen har en egen miljøvernrådgiver., Det er derfor ikke like gøy om kommunen har en egen miljøvernrådgiver.,6.25,0.13316572713665664,0.02130651634186506
1910,to   to   åtte   seks   tretten   to hundre og sytti, 2 2 8 6 13 270,7.25,0.13316572713665664,0.018367686501607812
1911,mus til venstre, Mus til venstre.,3.0,0.13316572713665664,0.04438857571221888
1912,Ett tegn til høyre, Ett tegn til høyre.,2.5,0.13316572713665664,0.053266290854662654
1913,Åpne PowerPoint, Åpne PowerPoint.,3.25,0.13316572713665664,0.04097406988820204
1914,vis fire, Vis fire.,2.5,0.13316572713665664,0.053266290854662654
1915,Det er imidlertid riktig at elevene så langt har valgt skole basert på rykter.\Punktum, Det er i midlertid riktig at elevene så langt har valgt skole basert på rykter.,8.0,0.13316572713665664,0.01664571589208208
1916,B E L A S T E D E, B-E-L-A-S-T-E D-E,7.0,0.13316572713665664,0.019023675305236663
1917,A U T O R I T E T E R, A-U-T-O-R-I-T E-T É-R,6.0,0.13316572713665664,0.02219428785610944
1918,Farg denne linjen grønn, Farg denne linjen grønn.,3.25,0.13316572713665664,0.04097406988820204
1919,Operaen kjennetegnes av en henrivende puls og en melodiføring som enhver komponist må misunne den gamle mester., Operen kjennetegnes av en henderivende puls og en melodiføring som enhver komponist må misunne den gamle mester.,9.0,0.13316572713665664,0.01479619190407296
1920,hopp, Hopp! Oi...,3.0,0.14134571532486007,0.04711523844162002
1921,"Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden."," Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden.",5.0,0.14134571532486007,0.028269143064972014
1922,slipp objekt, Slippobjekt,5.0,0.14134571532486007,0.028269143064972014
1923,en   tre   fem   to   førtien   åtte hundre og en, 135 241 801,5.5,0.14134571532486007,0.025699220968156376
1924,U G I F T E, Y G I F T E,4.5,0.14134571532486007,0.031410158961080015
1925,Uthev de tre siste ordene, Uthev de tre siste ordene.,4.5,0.14134571532486007,0.031410158961080015
1926,åttiseks tusen ni hundre og tretten, 86 913,4.5,0.14134571532486007,0.031410158961080015
1927,"Han er spent, og regner med at programformen trenger litt tid for å sitte.", Han er spent og regner med at programformen trenger litt tid for å sitte.,6.25,0.14134571532486007,0.02261531445197761
1928,Fjeldberg, Fjellberg,2.75,0.14134571532486007,0.05139844193631275
1929,Her ble det konkludert med at staten måtte ta ansvar for å gjøre mest mulig for å finne omkomne og vrak., Her ble det konkludert med at staten måtte ta ansvar for å gjøre mest mulig for å finne omkommende ovrak.,10.0,0.14134571532486007,0.014134571532486007
1930,bygg bro, Big Blue,2.5,0.14134571532486007,0.05653828612994403
1931,Bytt til normalvisning, Bytt til normalvisning.,3.75,0.14134571532486007,0.037692190753296016
1932,Start Excel, Start Excel.,3.25,0.14134571532486007,0.043490989330726176
1933,Det vil trolig øke muligheten og faren for konflikter mellom ulike befolkningsgrupper i fremtiden., Det vil trolig øke muligheten og faren for konflikter mellom ulike befolkningsgrupper i fremtiden.,8.25,0.14134571532486007,0.01713281397877092
1934,Han ønsker å bruke sitt kunstuttrykk i flest mulig sammenhenger., Han ønsker å bruke sitt kunstiguttrykk i flest mulig sammenhenger.,6.75,0.14134571532486007,0.020940105974053342
1935,All sponsing og produksjonsstøtte skal tydelig merkes så seerne aldri er i tvil om hvilke interessenter som er inne i et program.," Alle sponsing- og produksjonstøtet skal tydelig merkes, og seerne aldri er i tvil om hvilke interessenter som er inne i programmet.",7.5,0.14134571532486007,0.018846095376648008
1936,"Som første kvinne består hun det interne lederkurset, og karrièren skyter på ny fart.", Som første kvinne består hun det interne lederkurset og karrieren skiter på ny fart.,7.0,0.14820496283937246,0.021172137548481778
1937,B R O S J Y R E, B-R-U-S-Y-I-R E,6.25,0.14820496283937246,0.02371279405429959
1938,"En slik gjenoppliving av gamle tanker vil neppe føre til nye tiltak av særlig betydning, men kan forsterke motstanden mot privatisering."," En slik gjenoppliving av gamle tanker vil neppe føre til nye tiltak av særlig betydning, men kan forsterke motstanden mot privatisering.",9.0,0.14820496283937246,0.016467218093263607
1939,S O S I A L I S T E N E, s-u-s-i-a-l-i s-t-e-n-e,8.5,0.14820496283937246,0.017435877981102643
1940,sekstien tusen tre hundre og tjueen, 61.321,4.5,0.14820496283937246,0.032934436186527215
1941,Fjern punktmerking på forrige avsnitt, Fjern punktmerking på forrige avsnitt.,4.5,0.14820496283937246,0.032934436186527215
1942,Rett som det er glemmer forfatteren at det er brev han skriver.\Punktum, Rett som det er glemmer forfatteren at det er brev han skriver.,9.0,0.14820496283937246,0.016467218093263607
1943,vindu to, VINDU 2,3.5,0.14820496283937246,0.042344275096963556
1944,effektivisering effektivisering effektivisering," Effektivisering, effektiviserings, effekivisereing.",5.0,0.14820496283937246,0.029640992567874492
1945,Hun risikerer å gjøre de ansatte ved sykehusene til redde byråkrater.\Punktum, Hun risikerer å gjøre de ansatte ved sykehusene til reddebirokrater.,6.75,0.14820496283937246,0.021956290791018143
1946,Eldre og barn har jo også behov for et kulturhus., Eldre og barn har jo også behov for et kulturhus.,4.5,0.14820496283937246,0.032934436186527215
1947,nytt passord, Nett passør.,5.0,0.14820496283937246,0.029640992567874492
1948,Arbeidet ble morsommere jo flere referanser jeg fikk., Arbeidet ble morsommere jo flere referanser jeg fikk.,5.5,0.14820496283937246,0.0269463568798859
1949,B I O K J E M I, B-i-o-k-j-e-m-i,5.75,0.14820496283937246,0.02577477614597782
1950,åtte   fire   åtte   sju   syttifire   sju hundre og syttiseks, 8 4 8 7 74 776,6.0,0.14820496283937246,0.02470082713989541
1951,"Dette viser at tilsynsorganenes innsats for røykfritt miljø nytter, understreker hun.", Dette viser tilzinsorganets innsats for røykefurt miljø nytter under strekkerhønnen.,6.0,0.14820496283937246,0.02470082713989541
1952,Bildene henfaller til søtladen estetisering av norsk natur., Bildene henfaller til søtladen estetisering av norsk natur.,5.75,0.13513078691903502,0.023501006420701742
1953,nederst til venstre, Neders til venstre.,3.75,0.13513078691903502,0.03603487651174267
1954,K O N T I N G E N T E N, K-U-N-T-I-N G-E-N T-E,7.75,0.13513078691903502,0.017436230570198066
1955,landingsutstyr opp, Landingsutstyr opp.,3.25,0.13513078691903502,0.04157870366739539
1956,list opp nyheter, Liste opp nyheter?,2.25,0.13513078691903502,0.06005812751957112
1957,"Tilskyndet av sin fetter bestemmer faren seg for å ta hevn,\Komma og setter dermed i gang en kjede av tragiske hendelser.\Punktum"," Tilskynet av sin fetter bestemmer faren seg for å ta heln, og sette dermed i gang en kjed av tragiske hendelser.",8.25,0.13513078691903502,0.016379489323519396
1958,Den sveitsiske regjeringen har gitt ordre om å fryse alle hans aktiva i påvente av nærmere granskinger., Den sveitsiske regjeringen har gitt ordre om å fryse alle hans aktiva i påventet nærmere granskringer.,6.0,0.13513078691903502,0.02252179781983917
1959,B I L A G, B-I-L-A-G,3.25,0.13513078691903502,0.04157870366739539
1960,Mytene om tusser og troll levde i beste velgående til langt inn i forrige århundre., Myten om Tusse Åtråd levde i beste velgående til langt innefor i århundre.,5.75,0.13513078691903502,0.023501006420701742
1961,Helsevesenet har de siste årene fått mye kritikk.\Punktum, Helsevesenet har de siste årene fått mye kritikk.,6.0,0.13513078691903502,0.02252179781983917
1962,De skandinaviske nasjonale hjemmemarkeder flyter sammen til et felles marked., De skandinaviske nasjonale hjemmemarkeder flyter sammen til et fellesmarked.,7.25,0.13513078691903502,0.018638729230211728
1963,En innsats han har pleiet siden motehuset ble avviklet., En innsats han har pleiet siden motorhuset ble avviklet.,5.75,0.13513078691903502,0.023501006420701742
1964,Jannike Nedrebø, Janneke Nedre Bø,4.2509375,0.13513078691903502,0.03178846711320386
1965,Bytt til utskriftsoppsettvisning, Bytt til utskriftsoppsettvisning.,4.75,0.13513078691903502,0.028448586719796845
1966,Olsen står for kveldens korteste innslag., Olsen står for kveldens korteste innslag.,4.75,0.13513078691903502,0.028448586719796845
1967,seks   fire   to   fem   førtisju   åtte hundre og nittiåtte, 6 4 2 5 47 898,8.0,0.13513078691903502,0.016891348364879377
1968,Melvin Idland, Melvin Idlon,4.2509375,0.13915404194267467,0.03273490658064831
1969,Ustaoset, Østausen,2.25,0.13915404194267467,0.061846240863410964
1970,Lagre fil, Lagre fil,3.75,0.13915404194267467,0.037107744518046576
1971,Du har ditt på det tørre., Du har ditt på det tørre.,5.0,0.13915404194267467,0.027830808388534932
1972,seks   åtte   seks   fire   tjuefem   seks hundre og trettini, 6 8 6 4 25 639,6.5,0.13915404194267467,0.02140831414502687
1973,"Hvordan noen kan mene at en slik formålsparagraf kan forenes med toleranse og respekt for annerledes troende, er meg et stort mysterium."," Hvordan noen kan mene at et slikt formålsparagraf kan forenes med toleranse og respekt for anledes troende, er meg et stort mysterium.",8.5,0.13915404194267467,0.016371063757961726
1974,"Vi har bare en tilmålt tid, det tenker jeg alltid på.", Vi har bare en til måltid. Det tenker jeg alltid på.,6.75,0.13915404194267467,0.020615413621136988
1975,Lukk dokumentet, Luk Dokumente,3.25,0.13915404194267467,0.04281662829005374
1976,sekstifire tusen fem hundre og nittifem, 64 595,4.2509375,0.13915404194267467,0.03273490658064831
1977,Han tror ikke samarbeidet vil by på større problemer., Han tror ikke samarbeidet vil bli på større problemer.,5.0,0.13915404194267467,0.027830808388534932
1978,Hinderåvåg, Hinder og våg,3.25,0.13915404194267467,0.04281662829005374
1979,"Åpningen av nybygget skjer i dag, med en svært særegen konsert.", Åpningen av nybygger skjer i dag med en svært særigen konsert.,7.75,0.13915404194267467,0.0179553602506677
1980,Merk andre avsnitt, Merk andre avsnitt.,3.5,0.13915404194267467,0.03975829769790705
1981,så så så," Så, så, så.",4.2509375,0.13915404194267467,0.03273490658064831
1982,Gå opp en linje, Gå opp en linje.,4.2509375,0.13915404194267467,0.03273490658064831
1983,Kort tid etter sto farkosten i full fyr., Kort tid etter stod farkosten i full fyr.,5.5,0.13915404194267467,0.02530073489866812
1984,"Stemme og synsvinkel ligger alle andre steder enn hos forfatteren,\Komma som derimot er sentrum i alle historiene.\Punktum"," Stemme og synsvinkel ligger alle andre steder enn hos forfatteren Komma, som derimot er sentrum i alle historiene punkten.",13.2509375,0.13494701316813007,0.01018395967591954
1985,Flytt til niende ord i avsnitt åttien, FLYTIL NIGGENDE OR I AVSNITT 81,5.5,0.13494701316813007,0.02453582057602365
1986,"De som begynner som seksåringer,\Komma er noe flinkere i enkelte leseferdigheter.\Punktum"," De som begynner som seksåringer, er noe flinkere i enkelte leseferdigheter.",9.0,0.13494701316813007,0.014994112574236674
1987,"Tempoet er høyt, og det slår hardt ut for dem som allerede har fysisk trøbbel."," Tempo er høyt, og det slår hardt ut for dem som allerede har fysisk trouble.",5.5,0.13494701316813007,0.02453582057602365
1988,seks   fire   åtte   fem   trettitre   tre hundre og åtti, 648533380,6.0,0.13494701316813007,0.02249116886135501
1989,åtte   to   tre   åtte   førtifem   ni hundre og tjueåtte, 823 845 928,6.5,0.13494701316813007,0.020761078948943086
1990,"Honningen som utvinnes på denne måten, er kubuenes største delikatesse.", Honningen som utvinnes på denne måten er kubenes største delgratisse.,7.5,0.13494701316813007,0.01799293508908401
1991,Formater topptekst, Formatert topptext.,2.5,0.13494701316813007,0.05397880526725203
1992,Selv mener gruppen at de denne gang behersker teknologien bedre enn de gjorde på forrige plate.\Punktum, Selv mener gruppen at de denne gangen behersker teknologien bedre enn de gjorde på forrige plate.,8.0,0.13494701316813007,0.01686837664601626
1993,Arrangørene regner med å legge frem hele programmet rett etter påske., Aransjørene regner med å legge fram hele programmet rett etter påske.,9.5,0.13494701316813007,0.014204948754540007
1994,En forskriftsmessig forkynnelse er en betingelse for at rettssaken kan gå sin gang.\Punktum, En forskriftsmessig fortgynnelse er en betingelse for at rettsaken kan gå sin gang.,7.0,0.13494701316813007,0.019278144738304297
1995,Sommarøy, Sommarie,3.5,0.13494701316813007,0.03855628947660859
1996,"Hun liker ikke helt termen politisk teater, men understreker at kunstnerisk engasjement og idealisme alltid har preget teaterets virksomhet."," Hun liker ikke helt termen politisk teater, men understreker at kunstnerisk engasjement og idealisme alltid er preget teaterets virksomhet.",11.75,0.13494701316813007,0.011484852184521709
1997,Barna kan følge med når bamsen blir operert., Barna kan følge med når bamsen blir operert.,4.75,0.13494701316813007,0.028409897509080014
1998,lukk Access, Lukkaksess.,3.75,0.13494701316813007,0.03598587017816802
1999,Så langt er alt blitt bra siden galleriorglet klinger friskt og godt., Så langt er alt blitt bra siden galleriorgelet klinger friskt og godt.,5.75,0.13494701316813007,0.023469045768370448
2000,Den kan brukes som elektronisk oppslagsverk og gir mulighet for å finne tilbake til gamle artikler og debatter.\Punktum, Den kan brukes som elektronisk oppslagsverk og gir mulighet for å finne tilbake til gamle artikler og debatter.,8.25,0.13362577056977898,0.016197063099367148
2001,rekke rekke rekke," Rekke, rekke, rekkje.",3.0,0.13362577056977898,0.04454192352325966
2002,"Hun spilte piano,\Komma hun sang.\Punktum", www.hundsbild.be,5.25,0.13362577056977898,0.02545252772757695
2003,U T B Y G G E R E, U-T-B-I-G-G E-R-E,6.25,0.13362577056977898,0.021380123291164635
2004,U L Y K K E L I G E, U-L-I-K-K E-L I-G-E,6.75,0.13362577056977898,0.01979641045478207
2005,Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene., Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene.,7.25,0.13362577056977898,0.018431140768245376
2006,Fra midten av november har hun vært sykmeldt., Fra midten av november har hun vært sykemeldt.,6.75,0.13362577056977898,0.01979641045478207
2007,avslutt PowerPoint, Avslutt PowerPoint.,2.75,0.13362577056977898,0.048591189298101446
2008,Den milde forskeren forsøker å ikke virke for belærende., Den milde forskeren forsøker å ikke virke forberedende.,6.0,0.13362577056977898,0.02227096176162983
2009,Hun er alltid meget merkbart til stede., Hun er alltid meget merkbart i stedet.,5.0,0.13362577056977898,0.026725154113955797
2010,Parkvesenet anbefaler at man først gjør seg kjent med strekningene til fots.\Punktum, Parkvesenet anbefaler at man først gjør seg kjent med strekningen til fotspunktet.,6.5,0.13362577056977898,0.020557810856889073
2011,I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.\Punktum, I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.,8.0,0.13362577056977898,0.016703221321222372
2012,Tidligere har regjeringen avslått henstillinger fra legehold om nettopp dette., Tidligere har regjeringen avsløpt hansledinger fra legehold om nettoppdatta.,6.5,0.13362577056977898,0.020557810856889073
2013,sju   seks   fem   åtte   tjueseks   seks hundre, 765 826 600,4.75,0.13362577056977898,0.02813174117258505
2014,G J E M M E R, GJEMMER,5.0,0.13362577056977898,0.026725154113955797
2015,Familier med barn som pendler mellom skole og hospits har ikke lov til å betale skyssen selv., Familier med barn som pendler mellom skole og hospis har ikke lov til å betale skysten selv.,6.25,0.13362577056977898,0.021380123291164635
2016,fem   seks   sju   to   elleve   to hundre og nittitre, 567211293,4.0,0.1539450169230501,0.038486254230762525
2017,Det er kommet inn forslag fra hele landet., Det er kommet inn forslag fra hele landet.,4.0,0.1539450169230501,0.038486254230762525
2018,nittisju tusen og seksti, 97.060,3.75,0.1539450169230501,0.04105200451281336
2019,åttisju tusen åtte hundre og fire, År. 2804,4.0,0.1539450169230501,0.038486254230762525
2020,"Mat har blitt mye viktigere og mye mer interessant, men man skal ogå være klar over at det bare angår et fåtall."," Mat har blitt mye viktigere og mye mer interessant, men man skal også være klar over at det bare angår et fåtal.",9.5,0.1539450169230501,0.01620473862347896
2021,tre   to   to   åtte   nitti   fem hundre og femti,,0.25,0.1539450169230501,0.6157800676922004
2022,Mai, Mai!,3.75,0.1539450169230501,0.04105200451281336
2023,Lagre endringer, Lagre endringer.,2.25,0.1539450169230501,0.0684200075213556
2024,angre, Angre,2.75,0.1539450169230501,0.0559800061538364
2025,Marker andre avsnitt, Markér andre avsnitt.,3.0,0.1539450169230501,0.0513150056410167
2026,"Han hevder at økningen er som ventet, men kan ikke gi noe anslag på utviklingen fremover."," Han hevder at økning er som ventet, men kan ikke gi noe anslag på utviklingen fremover.",5.25,0.1539450169230501,0.029322860366295257
2027,V E R K E N E, V-E-R-K-E N-E,5.75,0.1539450169230501,0.026773046421400017
2028,"Produsenten er sannsynligvis interessert i å fastsette en holdbarhetsdato så langt frem i tid som mulig, mens forbruker ønsker ferske produkter."," Produzenten er sannsynligvis interessert i å fastsette en holdbarhetsdato så langt frem i tid som mulig, mens forbruker ønsker ferske produkter.",11.0,0.1539450169230501,0.0139950015384591
2029,"Tilskyndet av sin fetter bestemmer faren seg for å ta hevn,\Komma og setter dermed i gang en kjede av tragiske hendelser.\Punktum"," Tilkynnet av sin fette og bestemmer faren seg for å ta hem, kommer og setter dermed i gang en kjede av tragiske hendelser.",9.75,0.1539450169230501,0.015789232504928214
2030,Det er ikke så lett å love penger her og nå., Det er ikke lett å love penger her og nå.,4.5,0.1539450169230501,0.0342100037606778
2031,Åse, Åsett!,2.25,0.1539450169230501,0.0684200075213556
2032,K J E N S G J E R N I N G, KJENSGE-RNING,6.5,0.1135833531152457,0.01747436201773011
2033,seks   fire   to   seks   tretten   sju hundre og elleve, 642 6 13 711,4.0,0.1135833531152457,0.028395838278811425
2034,ut ut ut," Ut, ut, ut.",3.25,0.1135833531152457,0.03494872403546022
2035,S T R E N G E S T E, s t r e n g e s t e,4.5,0.1135833531152457,0.025240745136721268
2036,Hun sammenligner uønsket hårvekst med skjev tannstilling., Hun samlinger uønsket hårveks med kjevet tandsilling.,4.75,0.1135833531152457,0.023912284866367515
2037,Slik kan du gjerne si at publikum selv har valgt sangene., Slik kan du gjerne si at publikum selv har valgt sangene.,5.0,0.1135833531152457,0.02271667062304914
2038,Ikea er ett av de svenske konsernene som har kjørt miljøkurs for alle sine ansatte., IKEA er et av de svenske konsernene som har kjørt miljøkurs for alle sine ansatte.,6.5,0.1135833531152457,0.01747436201773011
2039,sekstifire tusen fire hundre og sekstien, 64 461,4.5,0.1135833531152457,0.025240745136721268
2040,Start Access, Start Access.,4.0,0.1135833531152457,0.028395838278811425
2041,Dette er virkeligheten i en lang rekke av kommunens egne bygninger., Dette er virkeligheten i en lang rekke av kommunens egne bygninger.,6.0,0.1135833531152457,0.01893055885254095
2042,syttien tusen ett hundre og syttifem, 7175,3.75,0.1135833531152457,0.03028889416406552
2043,Skoger, Skoger,2.5,0.1135833531152457,0.04543334124609828
2044,B O S E T T I N G, B-o-s-e-t-t i-n-g,3.75,0.1135833531152457,0.03028889416406552
2045,A N S K A F F E, R N S K A F F E,4.5,0.1135833531152457,0.025240745136721268
2046,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområdet.",7.0,0.1135833531152457,0.016226193302177956
2047,Han sitter på et hotell og venter på norske myndigheters neste trekk.\Punktum," Han sitter på et hotell og venter på norske myndigheters neste trek, Punktum.",5.25,0.1135833531152457,0.021634924402903943
2048,"Hun er fremdeles smittebærer, og nylig ble det bestemt at hjelpepleierens leilighet med alt innbo skulle desinfiseres."," Hun er fremdeles smitteværer, og nylig ble det bestemt at hjelpepleierens leilighet med alt innbo skulle densifiseres.",8.7509375,0.1408609241247177,0.016096666685679988
2049,Legg til dato, Rett til dato.,4.2509375,0.1408609241247177,0.03313643734463697
2050,Du ser med en gang hva du har utrettet., Du ser med en gang hva du har utrettet.,4.2509375,0.1408609241247177,0.03313643734463697
2051,"Krig,\Komma fest og øldrikking ser ut til å være de viktigste komponenter i vikingenes forestilling om paradiset.\Punktum"," Krig, fest og øldriking ser ut til å være de viktigste komponenter i vikingenes forestillinger om paradiset.",10.75,0.1408609241247177,0.013103341779043508
2052,Disse kommer i stand gjennom forhandlinger., Disse kommer i stand gjennom forhandlinger.,8.5,0.1408609241247177,0.016571873426437376
2053,D E S I G N E R, DESI GNER,4.2509375,0.1408609241247177,0.03313643734463697
2054,lå lå lå," LÅ, LÛR, Lå",3.25,0.1408609241247177,0.04334182280760545
2055,Fossum mener at nedleggelse av parkene vil føre til at mange står helt uten tilbud., Fosso mener at nedlegelser av parkene vil føre til at mange står helt uten tilbud.,5.75,0.1408609241247177,0.024497552021690037
2056,(...Vær stille under dette opptaket...),,0.25,0.1408609241247177,0.5634436964988708
2057,"Hvilke musikere som kommer, er ennå ikke bekreftet.", Hvilke musikere som kommer er enda ikke bekreftet.,5.25,0.1408609241247177,0.026830652214231945
2058,L O M M E D A L E N, L-O-M-M E-D-A-L-E-N,6.75,0.1408609241247177,0.020868285055513733
2059,De spilte og sang med naturlig impulsivitet og personlig overskudd.\Punktum, De spilte oss sang med naturlig impulsivitet og personlig overskudd.,9.75,0.1408609241247177,0.014447274269201817
2060,fortere, Fortere.,2.25,0.1408609241247177,0.0626048551665412
2061,fem tusen sju hundre og syttini, 5779,3.25,0.1408609241247177,0.04334182280760545
2062,pappeske pappeske pappeske," PAPPASKE, PAPPAKE,PAPPASKE",4.0,0.1408609241247177,0.03521523103117943
2063,P R E S I D E N T K A N D I D A T," P-R-E-S-I-D-E antet, K-A-N-D I-D A-T",10.0,0.1408609241247177,0.01408609241247177
2064,"Mannen som uttalte seg, sitter som styremedlem i vår bransjeforening.", Mannen som uttalte seg sitter som styremedlem i vår branseforening.,6.0,0.12848480010870844,0.021414133351451408
2065,neste avsnitt, Neste avsnitt.,2.75,0.12848480010870844,0.046721745494075796
2066,En linje fram, En linje fram.,4.0,0.12848480010870844,0.03212120002717711
2067,Vanligvis består opplæringen av å reise mindre byggverk inne i en verkstedhall., Vanligvis består oppleien av å reise mindre byggverk inne i en verste horn.,6.75,0.12848480010870844,0.01903478520129014
2068,En håndfull mennesker titter over kanten fra broen som krysser høyt der oppe., En håndfull mennesker tittet over kanten fra broen som krysset høyt der oppe.,5.25,0.12848480010870844,0.024473295258801608
2069,Sture Stensen, Sture Stensen,3.0,0.12848480010870844,0.042828266702902816
2070,Selv holder jeg messe for dem hver dag., Selv holder jeg i mest for dem hver dag.,3.75,0.12848480010870844,0.03426261336232225
2071,tre   sju   seks   to   sekstifem   seks hundre og tre, 3 7 6 2 65 603,5.0,0.12848480010870844,0.02569696002174169
2072,Økt avstand mellom stolradene vil likevel sørge for at sikten blir betydelig bedre enn nå.\Punktum, Økt avstand mellom stolradene vil likevel sørge for at sikten blir betydelig bedre enn nå.,8.0,0.12848480010870844,0.016060600013588555
2073,år år år," Or, or, or.",3.25,0.12848480010870844,0.039533784648833364
2074,Havet skyller inn over alle strender slik skjebnens bølger slår mot ethvert liv., Havet kyller inn over alle strender slik kjeblinnes bølger slår mot et vert liv.,5.75,0.12848480010870844,0.02234518262760147
2075,S K I P S V E R F T, SKIPSVERFT,5.75,0.12848480010870844,0.02234518262760147
2076,Vi har ingen etikk som fremmer naturrespekten og regulerer vår utnyttelse av naturen., Vi har ingen etikk som fremmer naturrespekten og regulerer vår utnyttelse av naturen.,6.0,0.12848480010870844,0.021414133351451408
2077,"Han elsker verktøy, og fremdeles kjøper han verktøy til husbruk."," Han elsker verktøy, og fremdeles kjøper han verktør til husbruk.",6.75,0.12848480010870844,0.01903478520129014
2078,Portugisere og østeuropeere har omtrent like dårlige muligheter., Portugisere og østeuropæere har omtrent like dårlige muligheter.,6.75,0.12848480010870844,0.01903478520129014
